Tweet ID,Tweet URL,Tweet Posted Time,Tweet Type,Tweet Text,Tweet Text Length,Client,Client URL,Total Views,Total Retweets,Total Likes,Total Quoted,Total Replies,Total Bookmarks,Language,Sensitive Content,Replying To Username,Mentions,Hashtags,Emojis,Symbols,Total Mentions,Total Hashtags,Total URLs,Total Media,Total Emojis,Total Symbols,Total Polls,URL,Media Type,Media URL,Media Alt Text,Original Author Twitter ID,Original Author Full name,Original Author Screen name,Original Author Location,Original Author Description (Bio),Original Author Website,Original Author Professional Type,Original Author Professional Category,Original Author Total Followers,Original Author Total Following,Original Author Total Public Lists,Original Author Total Likes,Original Author Total Tweets,Original Author Is Twitter Blue Verified,Original Author Is Legacy Verified,Original Author Has NFT Avatar,Original Author Protected Tweets,Original Author Created At (UTC),Original Author Possible Email,Original Author Possible Phone
1493868239885058048,https://twitter.com/reda_getachew/status/1493868239885058048,2022-02-16 08:41:57,Reply,@RealHauleGluck I agree and these are principles we hold dear. We take the allegations seriously and will hold anyone involved responsible.,139,Twitter for iPhone,http://twitter.com/download/iphone,,218,522,12,58,1,en,,RealHauleGluck,RealHauleGluck,"","","",1,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1492494400202625031,https://twitter.com/reda_getachew/status/1492494400202625031,2022-02-12 13:42:48,Tweet,Here is a story worth reading! https://t.co/FwCvAxGg0v,55,Twitter for iPhone,http://twitter.com/download/iphone,,1216,1193,32,131,8,en,false,,"","","","",0,0,1,0,0,0,0,https://www.ethiopia-insight.com/2022/02/11/diary-of-an-arbitrary-detention-in-ethiopia/,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1492426773618905088,https://twitter.com/reda_getachew/status/1492426773618905088,2022-02-12 09:14:05,Tweet,Press release by Government of Tigray https://t.co/fJHgs57GZw,37,Twitter for iPhone,http://twitter.com/download/iphone,,1345,1444,67,183,11,en,false,,"","","","",0,0,0,2,0,0,0,,photo,https://pbs.twimg.com/media/FLYqJlwXoAAJaQs.jpg,"",1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1491432218060754947,https://twitter.com/reda_getachew/status/1491432218060754947,2022-02-09 15:22:04,Reply,sort of parity of guilt between the villains and the victims can only embolden the former at the expense of the latter. It behooves the international community to de-link humanitarian issues from political matters that should ultimately be settled by dialogue. #SayNotoImpunity!,278,Twitter for iPhone,http://twitter.com/download/iphone,,836,1078,13,65,1,en,,reda_getachew,"",SayNotoImpunity,"","",0,1,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1491432207143284737,https://twitter.com/reda_getachew/status/1491432207143284737,2022-02-09 15:22:02,Reply,"in #Amhara &amp; #Afar regions. While field visits aimed at getting to the bottom of things are not a bad idea after all,extreme caution is warranted to avoid being part of a poorly written drama by the very authors of the crisis in the first place. The propensity to settle for some",284,Twitter for iPhone,http://twitter.com/download/iphone,,897,1103,15,40,1,en,,reda_getachew,"","Amhara,Afar","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1491432200461766660,https://twitter.com/reda_getachew/status/1491432200461766660,2022-02-09 15:22:00,Tweet,Looks like some international civil/public servants who should have been in the business of rooting for peace or expediting humanitarian access to the needy in #Tigray&amp; other parts of #Ethiopia are moonlighting as independent investigators into mostly contrived stories of abuses,283,Twitter for iPhone,http://twitter.com/download/iphone,,1660,1799,28,151,2,en,,,"","Tigray,Ethiopia","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1489943823622938625,https://twitter.com/reda_getachew/status/1489943823622938625,2022-02-05 12:47:44,Reply,"a matter of maintaining‘law &amp; order’. To make his mockery of justice complete, he laments that ‘resolution of our internal matters was made exceedingly difficult by the role played by external actors.’ Now that is his version of #PanAfricanism. He should be given a carte-blanche",283,Twitter for iPhone,http://twitter.com/download/iphone,,1035,1238,18,62,3,en,,reda_getachew,"",PanAfricanism,"","",0,1,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1489943723999838213,https://twitter.com/reda_getachew/status/1489943723999838213,2022-02-05 12:47:20,Tweet,"#AbiyAhmed told the #AUSummit today that ‘Ethiopia’s challenge was internal in nature and a matter of maintaining law and order.’ Inviting a rogue state to take active role in the killing of one’s people, he reassures his colleagues, is an internal matter; commuting #genocide is",279,Twitter for iPhone,http://twitter.com/download/iphone,,2092,2136,67,298,2,en,,,"","AbiyAhmed,AUSummit,genocide","","",0,3,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1489699977437880324,https://twitter.com/reda_getachew/status/1489699977437880324,2022-02-04 20:38:46,Reply,"declarations by #Abiy’s top brass than with what we are willing &amp; ready to do about it.The most important question is: who is in charge? While the #UN &amp; the #AU are busy trying to figure out how to end this genocidal war, #Abiy is busy beating the war drums.#TigrayShallPrevail!",286,Twitter for iPhone,http://twitter.com/download/iphone,,1002,1188,24,111,0,en,,reda_getachew,"","Abiy,UN,AU,Abiy,TigrayShallPrevail","","",0,5,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1489699961579134978,https://twitter.com/reda_getachew/status/1489699961579134978,2022-02-04 20:38:42,Reply,"sure #Tigray is cordoned off from the rest of the world. Ironically, the #InternationalCommunity keeps reassuring itself that #AbiyAhmed is all for peace&amp; National dialogue, whatever that means. Whether or not #Tigray will remain under siege has little to do with the most recent",283,Twitter for iPhone,http://twitter.com/download/iphone,,975,1171,18,48,0,en,,reda_getachew,"","Tigray,InternationalCommunity,AbiyAhmed,Tigray","","",0,4,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1489699949025636353,https://twitter.com/reda_getachew/status/1489699949025636353,2022-02-04 20:38:39,Tweet,#AbiyAhmed’s generals are falling over each other to convince the world that they would stop at nothing to maintain #thesiege on #Tigray at all costs. Officers with rather cartoonish titles are busy telling the world that they would fight to the last drop of their blood to make,278,Twitter for iPhone,http://twitter.com/download/iphone,,1946,1958,76,233,1,en,,,"","AbiyAhmed,thesiege,Tigray","","",0,3,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1489352366730141697,https://twitter.com/reda_getachew/status/1489352366730141697,2022-02-03 21:37:29,Tweet,Tigray tells its story to those who care to listen! https://t.co/XwB7lrjbgQ,75,Twitter for iPhone,http://twitter.com/download/iphone,,1532,1755,200,307,4,en,false,,"","","","",0,0,1,0,0,0,0,https://fb.watch/aY18vAAcNY/,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1488254598087417857,https://twitter.com/reda_getachew/status/1488254598087417857,2022-01-31 20:55:21,Tweet,"#Debretsion’s interview with #BBCNewshour was essentially as much about our readiness for peace as our unwavering resolve to fight our way out of this siege that our enemies have imposed on the ppl of #Tigray. As our ppl would say, “Si vis pacem, para bellum!”#TigrayShallPrevail!",280,Twitter for iPhone,http://twitter.com/download/iphone,,1720,2252,53,360,5,en,,,"","Debretsion,BBCNewshour,Tigray,TigrayShallPrevail","","",0,4,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1486521188515909634,https://twitter.com/reda_getachew/status/1486521188515909634,2022-01-27 02:07:24,Tweet,Hagos Godefay shares data on the grim health conditions in #Tigray: https://t.co/y3Q0TG2ERm,91,Twitter for iPhone,http://twitter.com/download/iphone,,1846,1560,297,239,7,en,false,,"",Tigray,"","",0,1,1,0,0,0,0,https://www.ethiopia-insight.com/2022/01/26/data-shows-siege-and-destruction-of-health-system-are-causing-preventable-deaths-in-tigray/,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1486345639231373315,https://twitter.com/reda_getachew/status/1486345639231373315,2022-01-26 14:29:50,Reply,@ICRC It certainly is a good start but a far cry from the massive intervention required in the face of the crisis that #Tigray is currently facing!,147,Twitter for iPhone,http://twitter.com/download/iphone,,713,1153,121,76,1,en,,ICRC,ICRC,Tigray,"","",1,1,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1485361272338231297,https://twitter.com/reda_getachew/status/1485361272338231297,2022-01-23 21:18:18,Reply,"a few days ago &amp; still continues. It would be foolhardy for anyone to believe that this was being done without the knowledge of #AratKillo. We desperately need humanitarian aid for our people &amp; are not interested in petty adventures. Unfortunately, the IC is too busy to notice!",286,Twitter for iPhone,http://twitter.com/download/iphone,,1343,1465,76,183,2,en,,reda_getachew,"",AratKillo,"","",0,1,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1485361264285171714,https://twitter.com/reda_getachew/status/1485361264285171714,2022-01-23 21:18:16,Reply,"thought the better of it. The excuse given was that the regional government didn’t approve of the convoy; and there was fighting in #Abaala,#Afar. The most farcical part of the story is that the so-called #Abaala conflict was launched by the #Afarforces &amp; their #Eritrean partners",284,Twitter for iPhone,http://twitter.com/download/iphone,,1373,1391,53,111,2,en,,reda_getachew,"","Abaala,Afar,Abaala,Afarforces,Eritrean","","",0,5,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1485361251286929410,https://twitter.com/reda_getachew/status/1485361251286929410,2022-01-23 21:18:13,Tweet,"A 27-trucks #WFPConvoy apparently left #Semera on its way to #Tigray. The convoy was expected to break the logjam on humanitarian access to #Tigray or so we were told. It turned out, while the Government in #Addis had ostensibly given the green light, the regional gov’t of #Afar",279,Twitter for iPhone,http://twitter.com/download/iphone,,2530,2260,225,445,7,en,,,"","WFPConvoy,Semera,Tigray,Tigray,Addis,Afar","","",0,6,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1484284525505036288,https://twitter.com/reda_getachew/status/1484284525505036288,2022-01-20 21:59:42,Reply,"What we are hard pressed to know is: who are #ChiefObasanjo &amp; #antonioguterres meeting or speaking with in #Addis? Obviously, the positive tone of the #UNSG flies full in the face of the reality on the ground. As for us, we will do all takes to ensure that #TigrayShallPrevail!",281,Twitter for iPhone,http://twitter.com/download/iphone,,1169,1423,48,122,3,en,,reda_getachew,"","ChiefObasanjo,antonioguterres,Addis,UNSG,TigrayShallPrevail","","",0,5,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1484284521902223364,https://twitter.com/reda_getachew/status/1484284521902223364,2022-01-20 21:59:41,Reply,"On January 20th #AbebawTadesse, Chief of Staff of the #ENDF, declares his forces will certainly March on #Tigray in what appears to be a snub at #AbiyAhmed’s public declaration otherwise, a fact on which the #UNSG’s optimism was built. We are not losing sleep over #Abebaw’s plan!",280,Twitter for iPhone,http://twitter.com/download/iphone,,1187,1373,33,95,3,en,,reda_getachew,"","AbebawTadesse,ENDF,Tigray,AbiyAhmed,UNSG,Abebaw","","",0,6,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1484284518160871428,https://twitter.com/reda_getachew/status/1484284518160871428,2022-01-20 21:59:40,Tweet,"On Jan 19th, #antonioguterres said he was ‘delighted that after over a year of armed conflict which has affected millions of people across Ethiopia and the rest of the region, there is now a demonstrable effort to make peace.’ At least that’s the commitment he got from our side.",279,Twitter for iPhone,http://twitter.com/download/iphone,,1798,1905,71,251,6,en,,,"",antonioguterres,"","",0,1,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1484182722054475788,https://twitter.com/reda_getachew/status/1484182722054475788,2022-01-20 15:15:10,Tweet,Here is an opinion piece by Debretsion Gebremichael: https://t.co/FKZnVdusmb,76,Twitter for iPhone,http://twitter.com/download/iphone,,2016,2062,139,598,34,en,false,,"","","","",0,0,1,0,0,0,0,https://www.theafricareport.com/168873/ethiopia-to-achieve-peace-take-eritrea-out-of-the-game/?fbclid=IwAR3A5mIVAiwe091xg9y64_1M0hi5kPU8zI_52bgtcHY9N-MDXhrLnuLY2Mg,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1483573738377465860,https://twitter.com/reda_getachew/status/1483573738377465860,2022-01-18 22:55:17,Tweet,Text book example of hypocrisy of the most cruel type is when a government which has made sending drones targeting ‘its own people’ a vocation sends such condolences without so much as a sense of guilt or shame. https://t.co/DNMJVIN9Yx,211,Twitter for iPhone,http://twitter.com/download/iphone,,1886,2216,116,539,7,en,false,,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/FJa2ZccXMAUEai5.jpg,"",1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1482756095764484106,https://twitter.com/reda_getachew/status/1482756095764484106,2022-01-16 16:46:16,Tweet,"To the courageous Tegaru behind the idea of #TMH, it’s sustainers and it’s brave team, happy third anniversary. You have been there for our people when the chips were down; it’s my hope that you will do even more for your people. We are in this together. Our #TigrayShallPrevail!",279,Twitter for iPhone,http://twitter.com/download/iphone,,1547,2761,46,308,2,en,,,"","TMH,TigrayShallPrevail","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1482457676206465025,https://twitter.com/reda_getachew/status/1482457676206465025,2022-01-15 21:00:27,Tweet,"#Drone attacks in three towns in Tigray today:#Korem, #Maychew &amp; #Samre. All attacks invariably involved civilian targets. #TigrayShallPrevail!",148,Twitter for iPhone,http://twitter.com/download/iphone,,3020,2311,545,765,4,en,,,"","Drone,Korem,Maychew,Samre,TigrayShallPrevail","","",0,5,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1481358740792217600,https://twitter.com/reda_getachew/status/1481358740792217600,2022-01-12 20:13:40,Tweet,"#Eritrean forces shelling our positions for a second day in a row after a hiatus of sorts following their attacks four days ago. Massive buildup of infantry as well as mechanized units in multiple fronts. It turned out, it didn’t work the first time around! #TigrayShallPrevail!",279,Twitter for iPhone,http://twitter.com/download/iphone,,2658,2645,295,623,6,en,,,"","Eritrean,TigrayShallPrevail","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1481002337900675072,https://twitter.com/reda_getachew/status/1481002337900675072,2022-01-11 20:37:27,Reply,Whether or not this was indeed a coincidence is immaterial. It is not!It is all too clear that the people in #AratKillo are playing dangerous games at the expense of the lives of millions of people. Meanwhile the IC is busy expressing its deep concern! #TigrayShallPrevail!,273,Twitter for iPhone,http://twitter.com/download/iphone,,1750,1833,72,197,2,en,,reda_getachew,"","AratKillo,TigrayShallPrevail","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1481002332087373827,https://twitter.com/reda_getachew/status/1481002332087373827,2022-01-11 20:37:26,Tweet,"#ChiefObasanjo was in #Mekelle as part of his mission to seek peaceful solution to the crisis in the Horn. I believe he had good discussions with the #Tigray leader. In a different note, though, there was a drone attack a few minutes after his plane took off. What a coincidence!!",280,Twitter for iPhone,http://twitter.com/download/iphone,,2738,2491,227,448,8,en,,,"","ChiefObasanjo,Mekelle,Tigray","","",0,3,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1480215005962330116,https://twitter.com/reda_getachew/status/1480215005962330116,2022-01-09 16:28:53,Reply,#AdiTsetser,11,Twitter for iPhone,http://twitter.com/download/iphone,,388,585,6,40,1,qht,,reda_getachew,"",AdiTsetser,"","",0,1,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
1480212164724105223,https://twitter.com/reda_getachew/status/1480212164724105223,2022-01-09 16:17:35,Reply,"True to form, #PresidentIsaias has during his interview given instructions to #AbiyAhmed to dismantle ethnic federalism. It behooves the IC to take actions to compel this regime to respect elementary rules of inter’l law &amp; hold it accountable for its crimes. #TigrayShallPrevail!",283,Twitter for iPhone,http://twitter.com/download/iphone,,1588,1573,50,212,6,en,,reda_getachew,"","PresidentIsaias,AbiyAhmed,TigrayShallPrevail","","",0,3,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
1480212154016018446,https://twitter.com/reda_getachew/status/1480212154016018446,2022-01-09 16:17:33,Reply,"disregard of international law. Equally important, it clearly shows how determined the regime in #Asmara is to continue to sabotage any &amp; all peacemaking efforts in the region ostensibly to protect ‘Ethiopia’s unity’, as #PresidentIsaias made it clear in his interview yesterday.",283,Twitter for iPhone,http://twitter.com/download/iphone,,768,841,24,59,3,en,,reda_getachew,"","Asmara,PresidentIsaias","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
1480212143320543244,https://twitter.com/reda_getachew/status/1480212143320543244,2022-01-09 16:17:30,Tweet,"The Eritrean military launched fresh attacks against our forces yesterday in Sigem Kofolo, #AfiTsetser, located in Northwestern Tigray close to #Sheraro town. The latest attack is an extension of its aggression against the people of Tigray. It also signals the regime’s brazen",276,Twitter for iPhone,http://twitter.com/download/iphone,,2625,2254,303,519,10,en,,,"","AfiTsetser,Sheraro","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
1479812704911212545,https://twitter.com/reda_getachew/status/1479812704911212545,2022-01-08 13:50:17,Tweet,Another callous drone attack by #AbiyAhmed in an #IDP camp in #Dedebit has claimed the lives of 56 innocent civilians so far. The saddest part of the story is the victims are people displaced from #WesternTigray by the regime’s genocidal campaign. Double jeopardy at its worst!,277,Twitter for iPhone,http://twitter.com/download/iphone,,2764,2372,321,467,7,en,,,"","AbiyAhmed,IDP,Dedebit,WesternTigray","","",0,4,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
1479438212842065920,https://twitter.com/reda_getachew/status/1479438212842065920,2022-01-07 13:02:11,Reply,civilians flies full in the face of his self-righteous claims.He is the linchpin of a criminal enterprise bent on destroying a nation but he would have you believe he is head of a well intentioned project gone awry. #Abiy can’t wash his hands off his crimes.#TigrayShallPrevail!,278,Twitter for iPhone,http://twitter.com/download/iphone,,1127,1474,30,189,3,en,,reda_getachew,"","Abiy,TigrayShallPrevail","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
1479438183830069255,https://twitter.com/reda_getachew/status/1479438183830069255,2022-01-07 13:02:04,Tweet,#AbiyAhmed is waxing lyrical about forgiveness and chivalry in his #Christmas message today. He would have you believe that he feels strongly about those values &amp; exhorts us to follow suit. His daily routine of denying medication to helpless children &amp; of sending drones targeting,288,Twitter for iPhone,http://twitter.com/download/iphone,,1957,2243,92,476,6,en,,,"","AbiyAhmed,Christmas","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
1478824458110578695,https://twitter.com/reda_getachew/status/1478824458110578695,2022-01-05 20:23:20,Tweet,"#AbiyAhmed’s drones continue to target civilians in #Tigray. Dozens killed in #DaeroHafash, #Axum and #Endabaguna, Shire. These places are very far away from battlefields. Every loss #Abiy’s forces sustain in battlefield entails wanton targeting of civilians.#TigrayShallPrevail!",279,Twitter for iPhone,http://twitter.com/download/iphone,,2643,2258,350,806,7,en,,,"","AbiyAhmed,Tigray,DaeroHafash,Axum,Endabaguna,Abiy,TigrayShallPrevail","","",0,7,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
1478652803086229504,https://twitter.com/reda_getachew/status/1478652803086229504,2022-01-05 09:01:14,Tweet,"Doctors say lives are lost in hospitals in Ethiopia's Tigray due to dwindling supplies, blame blockade https://t.co/l3HOSqzWf4",126,Twitter for iPhone,http://twitter.com/download/iphone,,1865,1650,414,598,3,en,false,,"","","","",0,0,1,0,0,0,0,https://www.reuters.com/business/healthcare-pharmaceuticals/doctors-say-lives-are-lost-hospitals-ethiopias-tigray-due-dwindling-supplies-2022-01-05/,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
1478469738632200192,https://twitter.com/reda_getachew/status/1478469738632200192,2022-01-04 20:53:48,Reply,"silent.Children are dying because they are denied access to food &amp; basic medications. Worse, civilians are also dying from drone attacks. When all is said &amp; done, our children will remember that what the IC has done for them pales in comparison to what it has done to them.Tragic!",288,Twitter for iPhone,http://twitter.com/download/iphone,,1431,1620,251,272,3,en,,reda_getachew,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
1478469734899367943,https://twitter.com/reda_getachew/status/1478469734899367943,2022-01-04 20:53:48,Reply,"While the international community is enjoying its long holiday season, children in Tigray are starving to death by their scores everyday. Our forces are, despite overtures for peace, forced to defend-and successfully so- against offensives by enemy forces. The IC seems to remain",279,Twitter for iPhone,http://twitter.com/download/iphone,,1260,1451,49,118,2,en,,reda_getachew,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
1478469728981196806,https://twitter.com/reda_getachew/status/1478469728981196806,2022-01-04 20:53:46,Tweet,"The international community has for the most part been consistent in its efforts to expose the crimes the twin genocidal tyrants of the Horn, #Abiy &amp; #Isaias, did &amp; continue to commit in Tigray. We are grateful to that! It has hardly gone beyond expressions of concerns , though!",287,Twitter for iPhone,http://twitter.com/download/iphone,,1991,2206,118,484,6,en,,,"","Abiy,Isaias","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
1476914391236976664,https://twitter.com/reda_getachew/status/1476914391236976664,2021-12-31 13:53:25,Reply,"Second, this ‘tragic’ incident is not an aberration but part of a pattern: a drone attack by #Abiy’s regime that has now become the new normal in #Tigray! Not even humanitarian organizations’ vehicles &amp;employees are spared. It’s a travesty that the IC cannot call a spade a spade!",284,Twitter for iPhone,http://twitter.com/download/iphone,,1423,1636,189,259,2,en,,reda_getachew,"","Abiy,Tigray","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331407,336,252,15,764,false,false,,,2020-09-14 16:39:35,"",""
